
31	6	13	7	17.185435	0.000000	151.610403	0.000000	
31	6	2	4	6.731895	0.000000	22.458768	0.000000	
31	6	5	13	-56.710305	0.000000	1705.668330	0.000000	
31	6	19	9	0.000000	-15.610441	0.000000	61.451221	
31	6	13	12	0.000000	33.458642	0.000000	280.205861	
31	6	15	11	0.000000	30.080070	0.000000	224.846114	
32	5	13	6	34.509125	0.000000	613.026306	0.000000	
32	5	11	6	7.286161	0.000000	27.300197	0.000000	
32	5	5	11	-48.221205	0.000000	1231.843036	0.000000	
32	5	15	7	0.000000	37.749625	0.000000	358.395028	
32	5	12	23	17.467956	0.000000	162.217275	0.000000	
33	3	13	4	30.759624	0.000000	479.744293	0.000000	
33	3	5	10	-45.091081	0.000000	1093.724401	0.000000	
33	3	15	5	0.000000	51.983014	0.000000	681.230278	
34	3	13	9	44.934541	-3.077533	1036.498181	2.362832	
34	3	5	15	-48.378296	0.000000	1227.249955	0.000000	
34	3	8	18	0.000000	10.983799	0.000000	30.341836	
35	5	13	13	35.604419	0.000000	635.072679	0.000000	
35	5	5	18	-28.961660	0.000000	406.184732	0.000000	
35	5	13	17	0.000000	14.111698	0.000000	49.680507	
35	5	5	0	0.000000	-27.990162	0.000000	193.806762	
35	5	5	7	-24.066512	0.000000	319.556976	0.000000	
36	2	13	13	0.000000	42.718251	0.000000	456.759417	
36	2	5	14	-42.332640	0.000000	950.432592	0.000000	
37	5	13	13	16.569529	35.111063	137.542202	308.566338	
37	5	1	8	0.000000	-5.253946	0.000000	6.828564	
37	5	5	21	-47.733087	0.000000	1177.824200	0.000000	
37	5	9	20	-11.061535	0.000000	68.094637	0.000000	
37	5	6	7	5.893198	0.000000	13.631572	0.000000	
38	4	13	13	38.108213	24.687016	709.353011	152.956110	
38	4	5	9	-43.446985	-7.399147	1032.825180	13.703259	
38	4	5	23	-14.627653	0.000000	104.113030	0.000000	
38	4	12	11	6.371644	0.000000	18.783352	0.000000	
39	4	13	13	47.981607	13.306218	1153.360876	44.316948	
39	4	1	9	0.000000	-42.552261	0.000000	453.216657	
39	4	5	9	-37.451436	0.000000	767.440078	0.000000	
39	4	16	18	2.223077	0.000000	2.834838	0.000000	
40	4	13	7	35.508995	0.000000	653.601624	0.000000	
40	4	5	9	0.000000	-13.482493	0.000000	45.498908	
40	4	5	14	-42.852502	0.000000	985.069512	0.000000	
40	4	16	13	11.808385	0.000000	73.868667	0.000000	
41	3	13	11	27.461039	14.928912	407.693516	54.531903	
41	3	5	13	-48.877862	0.000000	1267.053694	0.000000	
41	3	1	41	24.990669	0.000000	293.259229	0.000000	
42	5	13	7	39.124893	15.806024	781.558278	62.083042	
42	5	6	2	22.765634	0.000000	256.534025	0.000000	
42	5	5	7	-41.601164	0.000000	941.741963	0.000000	
42	5	10	22	0.649252	0.000000	0.186149	0.000000	
42	5	15	10	0.000000	28.623893	0.000000	204.401885	
43	5	13	9	49.740580	-5.568695	1368.558521	7.538727	
43	5	6	5	27.960354	0.000000	343.831455	0.000000	
43	5	5	7	-50.855822	0.000000	1367.024331	0.000000	
43	5	1	37	17.932533	0.000000	172.985573	0.000000	
43	5	13	17	1.100957	0.000000	0.560804	0.000000	
44	4	13	13	41.248238	27.687030	852.366602	191.872769	
44	4	6	4	19.893340	0.000000	181.645170	0.000000	
44	4	5	10	-55.506270	0.000000	1657.336465	0.000000	
44	4	8	16	0.000000	19.907145	0.000000	98.865658	
45	5	13	13	23.328598	28.092370	272.642088	197.531954	
45	5	6	1	26.388261	0.000000	361.428821	0.000000	
45	5	12	0	0.000000	14.683244	0.000000	53.576182	
45	5	5	7	-40.238049	-33.987294	899.122727	288.177888	
45	5	7	6	0.000000	-1.921187	0.000000	0.923846	
46	5	13	13	27.518639	52.590136	379.375711	692.259902	
46	5	6	3	21.738428	0.000000	216.902575	0.000000	
46	5	5	13	-42.025355	5.054489	936.684631	6.425267	
46	5	15	6	0.000000	15.707749	0.000000	61.923793	
46	5	18	4	0.000000	-3.765615	0.000000	3.566223	
47	4	13	13	16.949430	46.301716	143.921554	536.605048	
47	4	6	1	16.403986	0.000000	120.949640	0.000000	
47	4	5	11	-43.690264	0.000000	1026.823837	0.000000	
47	4	15	6	0.000000	20.686307	0.000000	107.109138	
48	5	13	13	33.876751	26.800438	574.935520	179.781240	
48	5	11	12	0.000000	-10.701776	0.000000	28.846633	
48	5	5	13	-45.294032	0.000000	1088.059350	0.000000	
48	5	12	24	10.916173	0.000000	62.028985	0.000000	
48	5	15	3	0.000000	28.787454	0.000000	208.918821	
49	3	13	13	26.163159	39.110585	342.922521	382.868120	
49	3	15	13	0.000000	50.946413	0.000000	653.748441	
49	3	5	10	-37.317821	0.000000	749.133386	0.000000	
50	4	13	13	42.548141	54.914164	906.936376	754.795578	
50	4	2	33	4.028143	0.000000	8.446243	0.000000	
50	4	15	13	0.000000	27.429010	0.000000	188.313233	
50	4	5	9	-38.731417	0.000000	820.794257	0.000000	
51	4	13	15	29.634898	36.714631	415.742478	339.820347	
51	4	13	5	8.578236	0.000000	35.320240	0.000000	
51	4	5	14	-55.586501	0.000000	1657.498638	0.000000	
51	4	19	18	5.274381	0.000000	14.503882	0.000000	
52	3	13	10	30.229749	0.000000	494.047796	0.000000	
52	3	5	18	-37.781629	0.000000	765.730352	0.000000	
52	3	4	6	0.000000	-15.940605	0.000000	63.601919	
53	4	5	29	-17.409119	0.000000	175.462289	0.000000	
53	4	13	13	28.995880	46.426188	421.199851	539.494029	
53	4	5	13	-30.013199	0.000000	477.743954	0.000000	
53	4	6	20	12.209285	-36.059096	67.001765	324.382311	
54	3	13	13	20.827834	35.826407	217.322073	321.267726	
54	3	5	14	-58.568436	0.000000	1780.444658	0.000000	
54	3	12	10	6.095848	0.000000	17.192474	0.000000	
55	6	19	7	10.171442	0.000000	52.698549	0.000000	
55	6	13	13	33.288658	14.743961	555.147263	54.411282	
55	6	5	13	-44.642267	0.000000	1056.971059	0.000000	
55	6	5	27	-14.781763	0.000000	122.697706	0.000000	
55	6	17	9	0.000000	17.011140	0.000000	72.973804	
55	6	2	8	5.421395	0.000000	12.503516	0.000000	
56	2	13	10	24.248510	0.000000	317.884987	0.000000	
56	2	5	14	-48.949467	0.000000	1243.647132	0.000000	
57	6	1	27	18.092428	0.000000	177.335597	0.000000	
57	6	13	7	39.653128	0.000000	815.063157	0.000000	
57	6	5	10	-45.179019	0.000000	1097.994560	0.000000	
57	6	6	3	22.256442	0.000000	235.977831	0.000000	
57	6	12	13	11.656162	0.000000	71.253320	0.000000	
57	6	2	0	0.000000	-18.271443	0.000000	84.087059	
58	6	2	17	12.290405	0.000000	74.587188	0.000000	
58	6	1	36	17.985096	0.000000	176.013708	0.000000	
58	6	13	10	49.907405	0.000000	1346.572906	0.000000	
58	6	5	8	-32.799281	0.000000	588.621564	0.000000	
58	6	6	3	23.269627	0.000000	251.660294	0.000000	
58	6	15	9	0.000000	34.110069	0.000000	290.263665	
59	4	13	13	39.719124	19.743763	790.341807	97.570931	
59	4	5	14	-50.852290	-26.259952	1321.861326	173.843671	
59	4	6	3	23.777954	0.000000	259.511972	0.000000	
59	4	2	2	36.344664	0.000000	649.872100	0.000000	
60	4	13	13	33.658114	23.591701	567.538326	139.308971	
60	4	5	16	-34.716627	0.000000	631.985235	0.000000	
60	4	7	6	0.000000	-23.769069	0.000000	142.428003	
60	4	15	14	0.000000	38.465333	0.000000	370.339110	
61	5	3	10	0.000000	-27.015733	0.000000	183.830235	
61	5	13	13	19.588352	52.605124	192.225687	692.654544	
61	5	5	10	-41.131608	0.000000	910.076679	0.000000	
61	5	15	7	0.000000	43.042404	0.000000	464.967564	
61	5	18	8	17.900986	0.000000	171.897049	0.000000	
62	3	6	9	8.981592	0.000000	31.511701	0.000000	
62	3	13	9	30.217523	0.000000	489.199119	0.000000	
62	3	5	14	-49.491252	10.981329	1252.050191	30.400511	
63	5	19	18	-15.196836	0.000000	123.400871	0.000000	
63	5	13	8	28.440808	0.000000	406.743924	0.000000	
63	5	6	1	16.636481	0.000000	145.793137	0.000000	
63	5	5	6	-18.561882	-45.521530	197.324738	512.615586	
63	5	5	17	-25.420086	0.000000	334.037670	0.000000	
64	5	13	13	27.494344	35.643138	378.706137	317.989258	
64	5	6	1	21.888320	-13.697807	223.675088	47.090324	
64	5	3	6	0.000000	-18.429996	0.000000	84.737954	
64	5	15	8	0.000000	33.093617	0.000000	274.125257	
64	5	5	9	-34.405146	0.000000	647.670858	0.000000	
65	3	13	13	28.130025	14.332946	396.420296	51.419934	
65	3	19	6	0.000000	-14.729222	0.000000	54.562760	
65	3	5	9	-42.837343	0.000000	1004.043650	0.000000	
66	3	15	2	0.000000	12.611229	0.000000	39.915763	
66	3	13	10	44.156773	0.000000	1054.130900	0.000000	
66	3	5	15	-65.492488	-12.749958	2184.824732	40.981565	
67	5	10	19	5.998286	0.000000	16.449665	0.000000	
67	5	13	13	46.224596	41.778277	1070.438881	436.879481	
